Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
IND,India,2021,4.038497458689647,4.038497458689647,88.0,AS
IND,India,2024,4.110676640561366,4.110676640561366,82.0,AS
IRL,Ireland,2019,4.935152727853456,4.935152727853456,46.0,EU
IRL,Ireland,2021,4.006670869497722,4.006670869497722,90.0,EU
IRL,Ireland,2024,3.77949313636902,3.77949313636902,91.0,EU
IRN,"Iran, Islamic Rep.",2019,3.754858884004428,3.754858884004428,100.0,AS
IRN,"Iran, Islamic Rep.",2021,3.9191203717132055,3.9191203717132055,93.0,AS
IRN,"Iran, Islamic Rep.",2024,3.8728863614637374,3.8728863614637374,88.0,AS
ISL,Iceland,2019,6.100647834135064,6.100647834135064,6.0,EU
ISL,Iceland,2021,5.292602366085801,5.292602366085801,21.0,EU
ISL,Iceland,2024,5.684790149788625,5.684790149788625,12.0,EU
ISR,Israel,2019,4.890618599665105,4.890618599665105,50.0,AS
ISR,Israel,2021,4.853822245668684,4.853822245668684,44.0,AS
ISR,Israel,2024,4.524798149732345,4.524798149732345,59.0,AS
ITA,Italy,2019,4.916776647924991,4.916776647924991,48.0,EU
ITA,Italy,2021,4.954528443658938,4.954528443658938,37.0,EU
ITA,Italy,2024,5.230870863531298,5.230870863531298,27.0,EU
JAM,Jamaica,2019,5.997400766548938,5.997400766548938,8.0,SA
JAM,Jamaica,2021,6.316413106446738,6.316413106446738,1.0,SA
JAM,Jamaica,2024,6.1656926608918186,6.1656926608918186,1.0,SA
JOR,Jordan,2019,5.486526326500766,5.486526326500766,17.0,AS
JOR,Jordan,2021,5.564828186896627,5.564828186896627,14.0,AS
JOR,Jordan,2024,5.580882375371707,5.580882375371707,16.0,AS
JPN,Japan,2019,5.077485948871785,5.077485948871785,34.0,AS
JPN,Japan,2021,4.988354849113896,4.988354849113896,35.0,AS
JPN,Japan,2024,4.782619712764622,4.782619712764622,40.0,AS
KAZ,Kazakhstan,2019,4.32754901719644,4.32754901719644,84.0,AS
KAZ,Kazakhstan,2021,4.569592887099838,4.569592887099838,63.0,AS
KAZ,Kazakhstan,2024,4.305283988348864,4.305283988348864,73.0,AS
KEN,Kenya,2019,5.319977842378725,5.319977842378725,22.0,AF
KEN,Kenya,2021,5.275483987252184,5.275483987252184,22.0,AF
KEN,Kenya,2024,4.847828482822333,4.847828482822333,37.0,AF
KGZ,Kyrgyz Republic,2019,3.3928859322238445,3.3928859322238445,111.0,AS
KGZ,Kyrgyz Republic,2021,3.524339689612915,3.524339689612915,103.0,AS
KGZ,Kyrgyz Republic,2024,3.511653391904148,3.511653391904148,100.0,AS
KHM,Cambodia,2019,5.31162938994133,5.31162938994133,23.0,AS
KHM,Cambodia,2021,5.440322493726645,5.440322493726645,17.0,AS
KHM,Cambodia,2024,5.737096357261739,5.737096357261739,8.0,AS
KOR,"Korea, Rep.",2019,4.875622300083098,4.875622300083098,51.0,AS
KOR,"Korea, Rep.",2021,4.825814827898671,4.825814827898671,47.0,AS
KOR,"Korea, Rep.",2024,4.557962592231276,4.557962592231276,55.0,AS
KWT,Kuwait,2019,3.711712165582623,3.711712165582623,101.0,AS
KWT,Kuwait,2021,2.9656239764093524,2.9656239764093524,114.0,AS
KWT,Kuwait,2024,2.2806735833333334,2.2806735833333334,118.0,AS
LAO,Lao PDR,2019,5.02753865501189,5.02753865501189,37.0,AS
LAO,Lao PDR,2021,4.8610900436704965,4.8610900436704965,43.0,AS
LAO,Lao PDR,2024,4.311219676108593,4.311219676108593,72.0,AS
LBN,Lebanon,2019,5.465194645348284,5.465194645348284,18.0,AS
LBN,Lebanon,2021,5.562754739972223,5.562754739972223,15.0,AS
LBN,Lebanon,2024,5.980557545306685,5.980557545306685,4.0,AS
LKA,Sri Lanka,2019,5.268260341040432,5.268260341040432,26.0,AS
LKA,Sri Lanka,2021,5.089866693654693,5.089866693654693,26.0,AS
LKA,Sri Lanka,2024,4.779171589772518,4.779171589772518,41.0,AS
LTU,Lithuania,2019,4.799641629367788,4.799641629367788,56.0,EU
LTU,Lithuania,2021,4.714832478908738,4.714832478908738,53.0,EU
LTU,Lithuania,2024,4.351648820822491,4.351648820822491,71.0,EU
LUX,Luxembourg,2019,4.943331213991584,4.943331213991584,44.0,EU
LUX,Luxembourg,2021,4.918314159652813,4.918314159652813,40.0,EU
LUX,Luxembourg,2024,4.6575106724663184,4.6575106724663184,50.0,EU
LVA,Latvia,2019,5.000292590538731,5.000292590538731,39.0,EU
LVA,Latvia,2021,4.749475260633763,4.749475260633763,52.0,EU
LVA,Latvia,2024,4.38702057169222,4.38702057169222,66.0,EU
MAR,Morocco,2019,5.095548676223305,5.095548676223305,32.0,AF
MAR,Morocco,2021,4.826041300909785,4.826041300909785,46.0,AF
MAR,Morocco,2024,4.378392906202438,4.378392906202438,68.0,AF
MDA,Moldova,2019,3.698747461367328,3.698747461367328,102.0,EU
MDA,Moldova,2021,3.975577222139872,3.975577222139872,92.0,EU
MDA,Moldova,2024,3.4974958733146413,3.4974958733146413,101.0,EU
MEX,Mexico,2019,4.967552178988634,4.967552178988634,41.0,NA
MEX,Mexico,2021,4.484150043393698,4.484150043393698,70.0,NA
MEX,Mexico,2024,4.408015494061698,4.408015494061698,65.0,NA
MKD,North Macedonia,2019,3.9255728943970127,3.9255728943970127,94.0,EU
MKD,North Macedonia,2021,3.757691860326661,3.757691860326661,97.0,EU
MKD,North Macedonia,2024,3.42990819117291,3.42990819117291,102.0,EU
MLI,Mali,2019,3.359425201646668,3.359425201646668,112.0,AF
MLI,Mali,2021,2.961990025303239,2.961990025303239,115.0,AF
MLI,Mali,2024,2.4124796557535686,2.4124796557535686,115.0,AF
MLT,Malta,2019,6.246753206133181,6.246753206133181,3.0,EU
MLT,Malta,2021,5.8270547300987845,5.8270547300987845,8.0,EU
MLT,Malta,2024,5.536284132069945,5.536284132069945,17.0,EU
MNE,Montenegro,2019,4.473753632409292,4.473753632409292,76.0,EU
MNE,Montenegro,2021,4.490084731189582,4.490084731189582,68.0,EU
MNE,Montenegro,2024,4.2779181873313785,4.2779181873313785,74.0,EU
MNG,Mongolia,2019,4.861230831404852,4.861230831404852,53.0,AS
MNG,Mongolia,2021,4.704165872480967,4.704165872480967,54.0,AS
MNG,Mongolia,2024,4.649322137786313,4.649322137786313,51.0,AS
MUS,Mauritius,2019,6.125554032692205,6.125554032692205,4.0,AF
MUS,Mauritius,2021,6.074896281475532,6.074896281475532,5.0,AF
MUS,Mauritius,2024,5.931957997080143,5.931957997080143,5.0,AF
MWI,Malawi,2019,3.540757760056969,3.540757760056969,106.0,AF
MWI,Malawi,2021,2.8275973817244267,2.8275973817244267,117.0,AF
MWI,Malawi,2024,2.5605083613456303,2.5605083613456303,112.0,AF
MYS,Malaysia,2019,4.283821756787764,4.283821756787764,87.0,AS
MYS,Malaysia,2021,4.297852362884501,4.297852362884501,79.0,AS
MYS,Malaysia,2024,4.220555529929984,4.220555529929984,76.0,AS
NAM,Namibia,2019,4.328059768111546,4.328059768111546,83.0,AF
NAM,Namibia,2021,4.225061359104886,4.225061359104886,82.0,AF
NAM,Namibia,2024,3.795662713270944,3.795662713270944,90.0,AF
NGA,Nigeria,2019,3.886130794210187,3.886130794210187,96.0,AF
NGA,Nigeria,2021,3.0389579840630425,3.0389579840630425,112.0,AF
NGA,Nigeria,2024,2.2367312908000003,2.2367312908000003,119.0,AF
NIC,Nicaragua,2019,4.798790924047885,4.798790924047885,57.0,SA
NIC,Nicaragua,2021,4.580152868083748,4.580152868083748,62.0,SA
NIC,Nicaragua,2024,4.357267965449492,4.357267965449492,70.0,SA
NLD,Netherlands,2019,4.657900180737637,4.657900180737637,64.0,EU
NLD,Netherlands,2021,4.63338581239519,4.63338581239519,60.0,EU
NLD,Netherlands,2024,4.698534529244884,4.698534529244884,48.0,EU
NPL,Nepal,2019,5.141113820931354,5.141113820931354,30.0,AS
NPL,Nepal,2021,5.0131077181605965,5.0131077181605965,31.0,AS
NPL,Nepal,2024,4.569108504347468,4.569108504347468,52.0,AS
NZL,New Zealand,2019,5.156030327224238,5.156030327224238,29.0,OC
NZL,New Zealand,2021,5.011653098029957,5.011653098029957,32.0,OC
NZL,New Zealand,2024,4.251758360927841,4.251758360927841,75.0,OC
OMN,Oman,2019,4.193905761481173,4.193905761481173,90.0,AS
OMN,Oman,2021,3.795515413619436,3.795515413619436,96.0,AS
OMN,Oman,2024,3.394417454085686,3.394417454085686,103.0,AS
PAK,Pakistan,2019,3.425957949730412,3.425957949730412,110.0,AS
PAK,Pakistan,2021,3.0247823913661342,3.0247823913661342,113.0,AS
PAK,Pakistan,2024,3.0776396369655914,3.0776396369655914,108.0,AS
PAN,Panama,2019,5.060353500723918,5.060353500723918,35.0,SA
PAN,Panama,2021,4.793840660604968,4.793840660604968,50.0,SA
PAN,Panama,2024,4.5324797094843925,4.5324797094843925,58.0,SA
PER,Peru,2019,4.530880333295654,4.530880333295654,72.0,SA
PER,Peru,2021,4.833533429323061,4.833533429323061,45.0,SA
PER,Peru,2024,4.82454018576292,4.82454018576292,39.0,SA
PHL,Philippines,2019,4.538112893977406,4.538112893977406,71.0,AS
PHL,Philippines,2021,4.517202989000338,4.517202989000338,66.0,AS
PHL,Philippines,2024,4.716760708630033,4.716760708630033,47.0,AS
POL,Poland,2019,4.70885630302604,4.70885630302604,63.0,EU
POL,Poland,2021,4.6448207556570695,4.6448207556570695,58.0,EU
