FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,TYPE,TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2019,2021,2024
A,Annual,COL,Colombia,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,11.469055186225878,17.15471404120283,17.160013838473446
A,Annual,CRI,Costa Rica,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,12.0,18.0,19.0
A,Annual,CRI,Costa Rica,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.629519136825368,3.265661965809735,3.275145749353692
A,Annual,CRI,Costa Rica,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,29.801216884020832,25.677502279176995,25.784985159341844
A,Annual,CYP,Cyprus,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,42.0,43.0,43.0
A,Annual,CYP,Cyprus,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.8994031688314663,2.0879846638775605,2.0710700173415777
A,Annual,CYP,Cyprus,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,10.193235913423289,12.330492857279022,12.138793529871212
A,Annual,CZE,Czechia,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_RNK,Type: Rank,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,73.0,78.0,82.0
A,Annual,CZE,Czechia,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_SCR,Type: Score,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,1.3200310905840191,1.3888181344614745,1.295685347968741
A,Annual,CZE,Czechia,WEF_TTDI_NATOURDEM,"Natural tourism Digital Demand, 0-100 (best)",IX_0T100,Score 0-100,WEF_TTDI_VAL,Type: Value,WEF_TTDI,Travel & Tourism Development Index (TTDI),0,Units,A,Normal value,PU,Public,3.627019026618884,4.40660552389671,3.3511006103123973
