Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
SVN,Slovenia,2019,3.3714372390920047,1.3612254184741437,75.0,EU
SVN,Slovenia,2021,2.7865218459301,1.2985559120639394,78.0,EU
SVN,Slovenia,2024,2.6581661897490494,1.2953517988610057,78.0,EU
SWE,Sweden,2019,9.861862007082038,2.0566280721873613,41.0,EU
SWE,Sweden,2021,7.740896342414762,1.82938175097301,40.0,EU
SWE,Sweden,2024,7.266864315704878,1.8074293684116527,40.0,EU
THA,Thailand,2019,16.373811601032237,2.7543369572534537,23.0,AS
THA,Thailand,2021,19.43563509833952,3.082389474822091,18.0,AS
THA,Thailand,2024,19.06356676660788,3.118174085178653,16.0,AS
TJK,Tajikistan,2019,0.4782360068882351,1.0512395721665966,113.0,AS
TJK,Tajikistan,2021,0.3544643631981269,1.0379783246283707,114.0,AS
TJK,Tajikistan,2024,0.3666818590422211,1.040742428782469,115.0,AS
TTO,Trinidad and Tobago,2019,3.208758885149982,1.343795594837498,79.0,SA
TTO,Trinidad and Tobago,2021,0.4070402715888734,1.0436114576702364,113.0,SA
TTO,Trinidad and Tobago,2024,0.379166128128284,1.0421295697920316,114.0,SA
TUN,Tunisia,2019,2.3463871464504025,1.2513986228339715,88.0,AF
TUN,Tunisia,2021,2.4879923502472248,1.26657060895506,84.0,AF
TUN,Tunisia,2024,2.388551299560344,1.2653945888400382,85.0,AF
TUR,Turkiye,2019,12.597475292859189,2.3497294956634844,31.0,AS
TUR,Turkiye,2021,12.836339496958091,2.375322088959796,29.0,AS
TUR,Turkiye,2024,12.350871596989368,2.3723190663321523,27.0,AS
TZA,Tanzania,2019,0.6308220496393142,1.0675880767470691,111.0,AF
TZA,Tanzania,2021,0.4985203469546225,1.0534128943165666,111.0,AF
TZA,Tanzania,2024,0.6921540056660757,1.076906000629564,108.0,AF
URY,Uruguay,2019,4.055715115119527,1.4345409051913778,66.0,SA
URY,Uruguay,2021,2.9298113529454093,1.313908359244151,75.0,SA
URY,Uruguay,2024,2.54950114088613,1.2832779045429032,81.0,SA
USA,United States,2019,30.06478541406012,4.221227008649299,13.0,NA
USA,United States,2021,25.19882112141068,3.699873691579715,10.0,NA
USA,United States,2024,26.73846192526661,3.970940213918512,10.0,NA
UZB,Uzbekistan,2019,1.3899137887381798,1.148919334507662,100.0,AS
UZB,Uzbekistan,2021,1.4686391269371146,1.1573541921718338,96.0,AS
UZB,Uzbekistan,2024,0.9990567167926244,1.1110063018658471,102.0,AS
VEN,"Venezuela, RB",2019,5.025575919000986,1.5384545627501056,59.0,SA
VEN,"Venezuela, RB",2021,5.412820153851217,1.579945016484059,51.0,SA
VEN,"Venezuela, RB",2024,6.027095728565085,1.6696773031738985,48.0,SA
VNM,Viet Nam,2019,15.545304444702964,2.665568333361032,26.0,AS
VNM,Viet Nam,2021,13.937023082820795,2.493252473159371,25.0,AS
VNM,Viet Nam,2024,12.554202451652507,2.3949113835169453,24.0,AS
ZAF,South Africa,2019,5.639216462117166,1.6042017637982675,53.0,AF
ZAF,South Africa,2021,5.210112295699348,1.5582263173963589,53.0,AF
ZAF,South Africa,2024,4.836232535618636,1.5373591706242928,54.0,AF
ZMB,Zambia,2019,0.8816984308205196,1.0944676890164842,108.0,AF
ZMB,Zambia,2021,0.9410080656635874,1.10082229274967,104.0,AF
ZMB,Zambia,2024,0.6415980268545638,1.071288669650507,111.0,AF
ZWE,Zimbabwe,2019,0.9688327535662916,1.1038035093106742,106.0,AF
ZWE,Zimbabwe,2021,0.8164446651726024,1.087476214125636,106.0,AF
ZWE,Zimbabwe,2024,0.6806426626427245,1.0756269625158583,110.0,AF
