Sigla,País,Ano,Valor Bruto,Pontuação Final,Rank,Continente
IRL,Ireland,2021,17.219669600215024,3.4599528000307176,17.0,EU
IRL,Ireland,2024,18.958033733227044,3.708290533318149,16.0,EU
IRN,"Iran, Islamic Rep.",2019,6.811177074643717,1.973025296377673,37.0,AS
IRN,"Iran, Islamic Rep.",2021,6.788526168463493,1.969789452637642,36.0,AS
IRN,"Iran, Islamic Rep.",2024,4.6273728665093765,1.6610532666441966,37.0,AS
ISL,Iceland,2019,2.421636366613797,1.3459480523733995,59.0,EU
ISL,Iceland,2021,2.738808052109763,1.3912582931585376,56.0,EU
ISL,Iceland,2024,2.3391340543438432,1.3341620077634062,49.0,EU
ISR,Israel,2019,13.995300265484726,2.9993286093549605,21.0,AS
ISR,Israel,2021,8.983473829971254,2.283353404281608,26.0,AS
ISR,Israel,2024,5.894827626137065,1.8421182323052951,32.0,AS
ITA,Italy,2019,18.389675515844083,3.627096502263441,17.0,EU
ITA,Italy,2021,14.94300692777638,3.134715275396625,19.0,EU
ITA,Italy,2024,13.436423422998658,2.91948906042838,18.0,EU
JAM,Jamaica,2019,1.235540467286678,1.176505781040954,81.0,SA
JAM,Jamaica,2021,1.1278078308027115,1.1611154044003875,80.0,SA
JAM,Jamaica,2024,0.901276174707333,1.1287537392439049,82.0,SA
JOR,Jordan,2019,1.41694343120753,1.2024204901725044,75.0,AS
JOR,Jordan,2021,1.4961676423561394,1.2137382346223056,74.0,AS
JOR,Jordan,2024,1.32365976534896,1.1890942521927086,70.0,AS
JPN,Japan,2019,45.92174161788383,7.0,2.0,AS
JPN,Japan,2021,32.225051365121644,5.603578766445949,4.0,AS
JPN,Japan,2024,28.35338138458527,5.050483054940752,6.0,AS
KAZ,Kazakhstan,2019,0.6684995981062415,1.095499942586606,90.0,AS
KAZ,Kazakhstan,2021,0.7851058632976258,1.1121579804710895,89.0,AS
KAZ,Kazakhstan,2024,0.3904888878103432,1.055784126830049,98.0,AS
KEN,Kenya,2019,1.6786175555669345,1.2398025079381334,70.0,AF
KEN,Kenya,2021,1.5569433266482742,1.2224204752354677,72.0,AF
KEN,Kenya,2024,1.0977585659166706,1.15682265227381,74.0,AF
KGZ,Kyrgyz Republic,2019,0.0044405108855679,1.0006343586979385,119.0,AS
KGZ,Kyrgyz Republic,2021,0.0454633675082728,1.0064947667868962,117.0,AS
KGZ,Kyrgyz Republic,2024,0.0279970498631503,1.0039995785518787,118.0,AS
KHM,Cambodia,2019,1.499306206821443,1.214186600974492,72.0,AS
KHM,Cambodia,2021,1.195454719297998,1.1707792456139998,79.0,AS
KHM,Cambodia,2024,0.5540827424205333,1.0791546774886476,89.0,AS
KOR,"Korea, Rep.",2019,27.6862349323931,4.9551764189133,12.0,AS
KOR,"Korea, Rep.",2021,30.513950272641583,5.359135753234511,5.0,AS
KOR,"Korea, Rep.",2024,20.03095855210486,3.861565507443552,15.0,AS
KWT,Kuwait,2019,1.3647798059296228,1.194968543704232,78.0,AS
KWT,Kuwait,2021,1.700812560400054,1.2429732229142934,69.0,AS
KWT,Kuwait,2024,1.0801830246829265,1.1543118606689895,75.0,AS
LAO,Lao PDR,2019,0.34729315763386,1.0496133082334085,100.0,AS
LAO,Lao PDR,2021,0.2604293605370485,1.0372041943624355,109.0,AS
LAO,Lao PDR,2024,0.11409019190795,1.0162985988439928,113.0,AS
LBN,Lebanon,2019,6.164285233984339,1.8806121762834769,38.0,AS
LBN,Lebanon,2021,4.5719586907562695,1.653136955822324,43.0,AS
LBN,Lebanon,2024,2.881210931259324,1.411601561608475,47.0,AS
LKA,Sri Lanka,2019,1.952489818755344,1.2789271169650491,65.0,AS
LKA,Sri Lanka,2021,1.8857377702806584,1.269391110040094,64.0,AS
LKA,Sri Lanka,2024,1.1374350246949188,1.1624907178135595,73.0,AS
LTU,Lithuania,2019,1.733424733876678,1.2476321048395254,68.0,EU
LTU,Lithuania,2021,1.7300522598312065,1.2471503228330294,68.0,EU
LTU,Lithuania,2024,1.417453569823408,1.2024933671176297,66.0,EU
LUX,Luxembourg,2019,5.938054870213197,1.8482935528876,40.0,EU
LUX,Luxembourg,2021,4.6746512861873,1.6678073265981856,42.0,EU
LUX,Luxembourg,2024,5.196290620994782,1.742327231570683,35.0,EU
LVA,Latvia,2019,0.7098509143781614,1.1014072734825944,88.0,EU
LVA,Latvia,2021,0.5992488327164892,1.0856069761023557,93.0,EU
LVA,Latvia,2024,0.3896092791164593,1.0556584684452084,99.0,EU
MAR,Morocco,2019,7.597295749939277,2.0853279642770395,34.0,AF
MAR,Morocco,2021,7.3742972868153105,2.053471040973616,32.0,AF
MAR,Morocco,2024,8.20001331074655,2.171430472963793,27.0,AF
MDA,Moldova,2019,0.2283658730345002,1.0326236961477857,108.0,EU
MDA,Moldova,2021,0.3939055753417375,1.0562722250488197,102.0,EU
MDA,Moldova,2024,0.2286971783144598,1.0326710254734943,105.0,EU
MEX,Mexico,2019,31.15997127684541,5.451424468120773,9.0,NA
MEX,Mexico,2021,21.11589362633841,4.016556232334059,14.0,NA
MEX,Mexico,2024,28.35749055501412,5.05107007928773,5.0,NA
MKD,North Macedonia,2019,0.1400280688279509,1.0200040098325645,110.0,EU
MKD,North Macedonia,2021,0.1703957723614022,1.024342253194486,111.0,EU
MKD,North Macedonia,2024,0.1558827844773163,1.0222689692110452,111.0,EU
MLI,Mali,2019,0.2395869893587096,1.03422671276553,105.0,AF
MLI,Mali,2021,0.6980898280812373,1.0997271182973196,92.0,AF
MLI,Mali,2024,0.7049038532491926,1.1007005504641705,86.0,AF
MLT,Malta,2019,16.543438621309843,3.3633483744728347,18.0,EU
MLT,Malta,2021,20.950402312331697,3.9929146160473854,15.0,EU
MLT,Malta,2024,24.39193460645843,4.484562086636919,10.0,EU
MNE,Montenegro,2019,1.1467392403020311,1.1638198914717188,83.0,EU
MNE,Montenegro,2021,1.0725735710297244,1.1532247958613893,81.0,EU
MNE,Montenegro,2024,0.7080029192994496,1.1011432741856355,85.0,EU
MNG,Mongolia,2019,0.2359200572967148,1.0337028653281022,107.0,AS
MNG,Mongolia,2021,0.3583042665200547,1.0511863237885792,104.0,AS
MNG,Mongolia,2024,0.2324465450231733,1.0332066492890248,104.0,AS
MUS,Mauritius,2019,1.2246456628703704,1.174949380410053,82.0,AF
MUS,Mauritius,2021,1.0444046705547991,1.1492006672221142,82.0,AF
MUS,Mauritius,2024,1.0404524594573408,1.148636065636763,76.0,AF
MWI,Malawi,2019,0.0553376364795799,1.00790537663994,115.0,AF
MWI,Malawi,2021,0.0549418434804114,1.007848834782916,116.0,AF
MWI,Malawi,2024,0.0502338754166235,1.0071762679166605,116.0,AF
MYS,Malaysia,2019,11.361988865426646,2.623141266489521,24.0,AS
MYS,Malaysia,2021,10.563567672051404,2.5090810960073435,23.0,AS
MYS,Malaysia,2024,10.422331545505653,2.488904506500808,22.0,AS
NAM,Namibia,2019,0.2165659383398692,1.0309379911914098,109.0,AF
NAM,Namibia,2021,0.1915923760374159,1.0273703394339166,110.0,AF
NAM,Namibia,2024,0.1816761853176896,1.02595374075967,110.0,AF
NGA,Nigeria,2019,1.397978599637232,1.1997112285196043,76.0,AF
NGA,Nigeria,2021,1.6411437117991676,1.2344491016855954,70.0,AF
NGA,Nigeria,2024,1.5236490852123592,1.217664155030337,63.0,AF
NIC,Nicaragua,2019,0.439107410275624,1.062729630039375,97.0,SA
NIC,Nicaragua,2021,0.5728280764683962,1.081832582352628,95.0,SA
NIC,Nicaragua,2024,0.8147854786824709,1.1163979255260672,84.0,SA
NLD,Netherlands,2019,5.896099431931764,1.8422999188473947,41.0,EU
NLD,Netherlands,2021,6.454559514422087,1.9220799306317269,37.0,EU
NLD,Netherlands,2024,8.268544368121288,2.181220624017327,26.0,EU
NPL,Nepal,2019,2.201539008312601,1.314505572616086,63.0,AS
NPL,Nepal,2021,2.04323309819955,1.2918904425999358,62.0,AS
NPL,Nepal,2024,2.180975558622804,1.3115679369461148,51.0,AS
NZL,New Zealand,2019,9.052572391269493,2.293224627324213,30.0,OC
NZL,New Zealand,2021,11.17081237163556,2.59583033880508,22.0,OC
NZL,New Zealand,2024,12.029212428804623,2.7184589184006605,19.0,OC
OMN,Oman,2019,0.9986832648339404,1.14266903783342,84.0,AS
OMN,Oman,2021,1.034425867987144,1.1477751239981635,83.0,AS
OMN,Oman,2024,0.9800165749860648,1.140002367855152,79.0,AS
PAK,Pakistan,2019,2.3083127818084104,1.3297589688297728,61.0,AS
PAK,Pakistan,2021,2.1728630015051995,1.3104090002150284,60.0,AS
PAK,Pakistan,2024,1.6690944013135898,1.2384420573305128,61.0,AS
PAN,Panama,2019,3.811805828430429,1.5445436897757756,50.0,SA
PAN,Panama,2021,4.282113631235651,1.6117305187479505,46.0,SA
PAN,Panama,2024,3.0757378257984542,1.4393911179712078,45.0,SA
PER,Peru,2019,4.076726987168159,1.5823895695954513,48.0,SA
PER,Peru,2021,3.022244642194744,1.431749234599249,53.0,SA
PER,Peru,2024,2.2910053956766414,1.327286485096663,50.0,SA
PHL,Philippines,2019,7.889417479164686,2.1270596398806694,33.0,AS
PHL,Philippines,2021,7.006706318383063,2.0009580454832947,35.0,AS
PHL,Philippines,2024,4.658810984218192,1.6655444263168846,36.0,AS
POL,Poland,2019,9.844844982425528,2.40640642606079,28.0,EU
POL,Poland,2021,8.933053864814067,2.2761505521162952,27.0,EU
POL,Poland,2024,6.601467189169346,1.9430667413099063,29.0,EU
PRT,Portugal,2019,14.677499641820212,3.0967856631171733,20.0,EU
PRT,Portugal,2021,14.49541390996362,3.0707734157090885,20.0,EU
PRT,Portugal,2024,21.59155687741943,4.084508125345632,13.0,EU
PRY,Paraguay,2019,2.764063896349096,1.3948662709070137,55.0,SA
PRY,Paraguay,2021,2.408045596386162,1.3440065137694517,58.0,SA
PRY,Paraguay,2024,1.7432106837039631,1.2490300976719948,58.0,SA
QAT,Qatar,2019,2.610678571887661,1.3729540816982373,58.0,AS
QAT,Qatar,2021,3.0130222588605915,1.430431751265799,54.0,AS
QAT,Qatar,2024,2.102486889057584,1.300355269865369,52.0,AS
ROU,Romania,2019,1.794410567012204,1.256344366716029,66.0,EU
ROU,Romania,2021,1.809063792574379,1.2584376846534826,65.0,EU
ROU,Romania,2024,1.3377057361747866,1.191100819453541,69.0,EU
RWA,Rwanda,2019,0.5735529026643017,1.081936128952043,91.0,AF
RWA,Rwanda,2021,0.7618091527242187,1.1088298789606026,90.0,AF
RWA,Rwanda,2024,0.4345235048217631,1.062074786403109,95.0,AF
SAU,Saudi Arabia,2019,1.4327069787938247,1.204672425541975,74.0,AS
SAU,Saudi Arabia,2021,1.7470821157660812,1.2495831593951543,66.0,AS
SAU,Saudi Arabia,2024,1.4043870637118598,1.2006267233874086,67.0,AS
SEN,Senegal,2019,0.4605480131152278,1.0657925733021754,96.0,AF
SEN,Senegal,2021,0.5438392322379869,1.077691318891141,96.0,AF
SEN,Senegal,2024,0.4912343183433099,1.0701763311919017,91.0,AF
SGP,Singapore,2019,33.216223844478215,5.745174834925459,8.0,AS
SGP,Singapore,2021,27.31368949045904,4.9019556414941485,7.0,AS
SGP,Singapore,2024,10.58533144206595,2.512190206009421,21.0,AS
SLE,Sierra Leone,2019,0.0294923490779142,1.0042131927254163,116.0,AF
SLE,Sierra Leone,2021,0.0119463005833408,1.0017066143690487,119.0,AF
SLE,Sierra Leone,2024,0.0070099625475535,1.001001423221079,119.0,AF
SLV,El Salvador,2019,0.4880108386306095,1.069715834090087,94.0,SA
SLV,El Salvador,2021,0.5757271089459342,1.0822467298494192,94.0,SA
SLV,El Salvador,2024,0.4933623421220436,1.0704803345888634,90.0,SA
SRB,Serbia,2019,0.702579767072527,1.1003685381532182,89.0,EU
SRB,Serbia,2021,0.959141598096514,1.137020228299502,85.0,EU
SRB,Serbia,2024,0.6624548965696175,1.0946364137956597,87.0,EU
SVK,Slovak Republic,2019,0.9116756309802804,1.130239375854326,85.0,EU
SVK,Slovak Republic,2021,0.8236275922321212,1.117661084604589,87.0,EU
SVK,Slovak Republic,2024,0.4393330477855661,1.0627618639693666,94.0,EU
SVN,Slovenia,2019,1.4977863384883887,1.2139694769269127,73.0,EU
SVN,Slovenia,2021,0.7358190472671732,1.1051170067524534,91.0,EU
SVN,Slovenia,2024,0.4487888154466883,1.0641126879209557,93.0,EU
SWE,Sweden,2019,6.87499643804979,1.982142348292827,36.0,EU
SWE,Sweden,2021,7.746596235220325,2.1066566050314752,31.0,EU
SWE,Sweden,2024,5.321037963582859,1.760148280511837,34.0,EU
THA,Thailand,2019,33.46154961432149,5.7802213734744985,7.0,AS
THA,Thailand,2021,27.55376105654403,4.9362515795062905,6.0,AS
THA,Thailand,2024,17.45531688024322,3.493616697177603,17.0,AS
TJK,Tajikistan,2019,0.0279685548091705,1.0039955078298817,117.0,AS
TJK,Tajikistan,2021,0.112468668710526,1.0160669526729322,113.0,AS
TJK,Tajikistan,2024,0.0369866676213665,1.0052838096601953,117.0,AS
TTO,Trinidad and Tobago,2019,0.4842629192993455,1.0691804170427637,95.0,SA
TTO,Trinidad and Tobago,2021,0.5251390643264071,1.0750198663323438,98.0,SA
TTO,Trinidad and Tobago,2024,0.425839240258732,1.0608341771798189,96.0,SA
TUN,Tunisia,2019,27.34111651292753,4.9058737875610765,13.0,AF
TUN,Tunisia,2021,25.847169732145385,4.692452818877912,9.0,AF
TUN,Tunisia,2024,24.9476326036257,4.563947514803672,9.0,AF
TUR,Turkiye,2019,14.88331110049223,3.126187300070318,19.0,AS
TUR,Turkiye,2021,18.139878607501448,3.591411229643064,16.0,AS
TUR,Turkiye,2024,28.215727172372752,5.030818167481822,7.0,AS
TZA,Tanzania,2019,0.557942806606741,1.0797061152295344,92.0,AF
TZA,Tanzania,2021,0.525415930114682,1.0750594185878115,97.0,AF
TZA,Tanzania,2024,0.362264686098192,1.0517520980140274,101.0,AF
URY,Uruguay,2019,0.7163186380265075,1.1023312340037867,87.0,SA
URY,Uruguay,2021,0.9058179457560585,1.129402563679437,86.0,SA
URY,Uruguay,2024,0.8400457397588814,1.1200065342512688,83.0,SA
USA,United States,2019,36.70792914476341,6.243989877823345,6.0,NA
USA,United States,2021,59.07407911079435,7.0,1.0,NA
USA,United States,2024,61.8280420781928,7.0,1.0,NA
UZB,Uzbekistan,2019,0.1145337148668813,1.0163619592666973,111.0,AS
UZB,Uzbekistan,2021,0.2981045844310982,1.0425863692044426,106.0,AS
UZB,Uzbekistan,2024,0.2088886494745917,1.0298412356392277,107.0,AS
VEN,"Venezuela, RB",2019,3.746890901800711,1.535270128828673,51.0,SA
VEN,"Venezuela, RB",2021,2.365917009602624,1.3379881442289463,59.0,SA
VEN,"Venezuela, RB",2024,1.549379936398506,1.2213399909140723,62.0,SA
VNM,Viet Nam,2019,8.338094377895684,2.191156339699384,32.0,AS
VNM,Viet Nam,2021,9.208930409465328,2.315561487066476,25.0,AS
VNM,Viet Nam,2024,4.462378956235312,1.637482708033616,38.0,AS
ZAF,South Africa,2019,4.36241045119975,1.6232014930285357,46.0,AF
ZAF,South Africa,2021,4.426778935904527,1.632396990843504,45.0,AF
ZAF,South Africa,2024,3.725205057969597,1.532172151138514,40.0,AF
ZMB,Zambia,2019,0.1072696657112337,1.0153242379587477,113.0,AF
ZMB,Zambia,2021,0.1020734244538674,1.014581917779124,114.0,AF
ZMB,Zambia,2024,0.1824135317050287,1.0260590759578612,109.0,AF
ZWE,Zimbabwe,2019,0.2360450316607798,1.0337207188086828,106.0,AF
ZWE,Zimbabwe,2021,0.2624745162497165,1.0374963594642452,108.0,AF
ZWE,Zimbabwe,2024,0.2179390934252233,1.0311341562036034,106.0,AF
