Data Source,World Development Indicators,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Last Updated Date,2026-02-24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Continent,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Special Notes
Denmark,DNK,EU,5.07567968383559,4.22177176388089,3.86796744605313,3.62423814183082,3.26415546077385,3.6926342282797,3.49746233753717,3.41621174343216,3.40868116264229,3.42786793671597,3.93521136870979,3.96852946795647,4.46653400306382,4.62423721590238,4.49513143884502,
Dominican Republic,DOM,NA,45.5499886558562,46.4324367130375,45.7470539457856,42.8447930503721,44.9416384388013,50.7259994237106,33.9187482172691,30.9567620538201,31.0901794302013,31.920334926719,33.2102450361596,36.0112108151393,37.0272414705104,37.8276483039692,37.7075260451732,
Algeria,DZA,AF,,0.976638479965649,0.68581599888312,0.527401573569812,0.5800519939778,0.750374408625829,0.534761702227845,0.392735345525801,0.392350205138552,0.475289538965656,0.496957474451069,0.91543862297248,0.751217242491809,0.453811508259686,0.442694005603441,
Ecuador,ECU,SA,5.16605784989537,4.25094060604746,3.46171158987694,3.89539788651263,3.56418680184768,4.27975909284887,4.00829938738598,3.44145569412256,3.93964853451565,4.52799160993302,5.13772535912234,7.26210635800955,8.56906022082196,8.95469339150077,8.94099030477419,
"Egypt, Arab Rep.",EGY,AF,23.8646563233042,23.4602387045104,22.1727857884793,23.2600567593135,22.1033620703823,26.3556090573448,27.9186257966218,19.8350795910994,22.2689516535566,15.0618816301747,16.9167392820722,18.3580254142999,9.83217494490592,20.1424149906588,24.6108510877487,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30) for the years 1980 and after. The data from 1973 to 1979 refer to the calendar year data. Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). 

In addition, the World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1965-2021. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.

The national accounts data for Egypt has been updated to reflect local constant prices in the year 2022, moving from the previous reference of 2017."
Spain,ESP,EU,,,,,,,,,,,,,,,,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 166.386 Spanish peseta. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Estonia,EST,EU,14.9514178083177,13.3562407102988,12.5950581236139,10.0457408908082,10.115344756748,,,,,9.52121892077997,10.4529789983665,10.6820377958942,10.3086651591231,10.3903254669541,10.226516898139,"The following irrevocable euro conversion rate entered into force on January 1, 2011: 1 euro = 15.6466 Estonian kroon. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries."
Ethiopia,ETH,AF,27.2009832591057,27.6239700834374,29.0653932186471,29.8153313555233,33.8741944353593,32.6246228894437,30.8771012561089,34.2619706524699,33.0279157153971,36.5569977140283,32.9956424946844,37.9378317507666,36.2030988614582,37.7380373200319,46.5352282793683,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: July 7). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY). The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated by using an inflation-adjustment method. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 2015-2024. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors."
Finland,FIN,EU,3.95341066228494,3.72897902905032,3.75370854539446,3.81002677571412,3.79341765454872,4.4459858434403,4.69651300492071,5.23979016019755,5.40510651915591,5.58478203468054,5.37589264816254,4.80759577587628,4.76298554539055,5.37280002400941,5.37693301025121,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries."
Fiji,FJI,OC,41.9340184933162,44.8259685605622,44.3540802398115,43.8140747494956,47.2089778789814,48.4596078784152,45.6524952889392,42.5499002447006,40.7381116957827,40.6289418733756,42.8985432055017,47.9431108014223,49.861731375987,50.3828550418186,51.4968287134821,
